"","mclust cluster"
"2497",6
"2498",6
"2499",1
"2500",6
"2501",6
"2502",0
"2503",6
"2504",6
"2505",3
"2506",1
"2507",6
"2508",1
"2509",0
"2510",3
"2511",6
"2512",6
"2513",6
"2514",6
"2515",4
"2516",2
"2517",6
"2518",0
"2519",2
"2520",0
"2521",6
"2522",0
"2523",2
"2524",4
"2525",6
"2526",2
"2527",1
"2528",4
"2529",2
"2530",6
"2531",6
"2532",4
"2533",2
"2534",4
"2535",6
"2536",6
"2537",1
"2538",2
"2539",0
"2540",6
"2541",6
"2542",6
"2543",6
"2544",6
"2545",2
"2546",1
"2547",6
"2548",6
"2549",1
"2550",6
"2551",1
"2552",0
"2553",1
"2554",6
"2555",0
"2556",1
"2557",6
"2558",5
"2559",3
"2560",6
"2561",6
"2562",4
"2563",3
"2564",1
"2565",6
"2566",6
"2567",1
"2568",2
"2569",6
"2570",6
"2571",2
"2572",1
"2573",6
"2574",0
"2575",2
"2576",0
"2577",1
"2578",4
"2579",0
"2580",6
"2581",6
"2582",4
"2583",4
"2584",6
"2585",5
"2586",6
"2587",6
"2588",6
"2589",0
"2590",0
"2591",0
"2592",2
"2593",6
"2594",6
"2595",5
"2596",6
"2597",4
"2598",4
"2599",6
"2600",1
"2601",6
"2602",1
"2603",3
"2604",0
"2605",1
"2606",6
"2607",0
"2608",4
"2609",6
"2610",1
"2611",6
"2612",1
"2613",6
"2614",4
"2615",2
"2616",0
"2617",4
"2618",0
"2619",2
"2620",6
"2621",2
"2622",6
"2623",1
"2624",2
"2625",0
"2626",0
"2627",4
"2628",1
"2629",0
"2630",3
"2631",4
"2632",4
"2633",3
"2634",6
"2635",1
"2636",2
"2637",1
"2638",6
"2639",4
"2640",0
"2641",1
"2642",0
"2643",1
"2644",6
"2645",6
"2646",2
"2647",4
"2648",0
"2649",6
"2650",6
"2651",6
"2652",1
"2653",6
"2654",6
"2655",0
"2656",6
"2657",0
"2658",2
"2659",6
"2660",1
"2661",2
"2662",4
"2663",6
"2664",6
"2665",5
"2666",4
"2667",5
"2668",4
"2669",6
"2670",5
"2671",6
"2672",0
"2673",6
"2674",1
"2675",0
"2676",6
"2677",6
"2678",4
"2679",2
"2680",0
"2681",0
"2682",0
"2683",0
"2684",6
"2685",6
"2686",4
"2687",6
"2688",6
"2689",2
"2690",6
"2691",1
"2692",1
"2693",2
"2694",6
"2695",1
"2696",5
"2697",1
"2698",6
"2699",1
"2700",1
"2701",6
"2702",6
"2703",0
"2704",1
"2705",6
"2706",2
"2707",4
"2708",4
"2709",6
"2710",3
"2711",6
"2712",0
"2713",6
"2714",6
"2715",5
"2716",4
"2717",6
"2718",6
"2719",4
"2720",1
"2721",4
"2722",6
"2723",0
"2724",5
"2725",6
"2726",6
"2727",5
"2728",4
"2729",6
"2730",3
"2731",2
"2732",6
"2733",3
"2734",0
"2735",1
"2736",4
"2737",6
"2738",0
"2739",0
"2740",1
"2741",0
"2742",4
"2743",3
"2744",0
"2745",6
"2746",6
"2747",3
"2748",3
"2749",6
"2750",6
"2751",6
"2752",6
"2753",5
"2754",2
"2755",0
"2756",0
"2757",0
"2758",1
"2759",2
"2760",6
"2761",0
"2762",1
"2763",1
"2764",1
"2765",1
"2766",5
"2767",4
"2768",6
"2769",4
"2770",6
"2771",1
"2772",4
"2773",1
"2774",1
"2775",1
"2776",6
"2777",4
"2778",3
"2779",6
"2780",4
"2781",1
"2782",4
"2783",2
"2784",1
"2785",1
"2786",1
"2787",2
"2788",4
"2789",1
"2790",0
"2791",6
"2792",3
"2793",6
"2794",0
"2795",3
"2796",6
"2797",2
"2798",4
"2799",4
"2800",6
"2801",6
"2802",0
"2803",4
"2804",4
"2805",3
"2806",0
"2807",6
"2808",6
"2809",6
"2810",0
"2811",1
"2812",0
"2813",6
"2814",6
"2815",5
"2816",0
"2817",6
"2818",6
"2819",0
"2820",1
"2821",0
"2822",6
"2823",1
"2824",4
"2825",0
"2826",0
"2827",4
"2828",6
"2829",6
"2830",0
"2831",2
"2832",6
"2833",0
"2834",5
"2835",6
"2836",1
"2837",1
"2838",4
"2839",4
"2840",4
"2841",1
"2842",0
"2843",6
"2844",6
"2845",4
"2846",3
"2847",6
"2848",0
"2849",6
"2850",6
"2851",0
"2852",6
"2853",6
"2854",6
"2855",2
"2856",1
"2857",3
"2858",6
"2859",4
"2860",1
"2861",1
"2862",6
"2863",0
"2864",1
"2865",4
"2866",6
"2867",2
"2868",1
"2869",0
"2870",6
"2871",0
"2872",6
"2873",6
"2874",6
"2875",2
"2876",6
"2877",2
"2878",1
"2879",0
"2880",4
"2881",0
"2882",6
"2883",4
"2884",3
"2885",4
"2886",0
"2887",0
"2888",6
"2889",6
"2890",0
"2891",0
"2892",0
"2893",2
"2894",6
"2895",6
"2896",4
"2897",1
"2898",2
"2899",6
"2900",0
"2901",6
"2902",6
"2903",2
"2904",6
"2905",4
"2906",4
"2907",6
"2908",6
"2909",0
"2910",0
"2911",2
"2912",6
"2913",2
"2914",1
"2915",6
"2916",1
"2917",1
"2918",1
"2919",0
"2920",4
"2921",3
"2922",0
"2923",6
"2924",4
"2925",3
"2926",0
"2927",4
"2928",1
"2929",1
"2930",6
"2931",6
"2932",3
"2933",1
"2934",6
"2935",6
"2936",6
"2937",6
"2938",6
"2939",6
"2940",1
"2941",1
"2942",3
"2943",6
"2944",4
"2945",1
"2946",6
"2947",1
"2948",3
"2949",6
"2950",6
"2951",5
"2952",5
"2953",6
"2954",0
"2955",1
"2956",2
"2957",0
"2958",2
"2959",4
"2960",4
"2961",6
"2962",2
"2963",6
"2964",2
"2965",6
"2966",4
"2967",6
"2968",3
"2969",6
"2970",2
"2971",6
"2972",2
"2973",6
"2974",6
"2975",0
"2976",1
"2977",1
"2978",4
"2979",5
"2980",6
"2981",0
"2982",1
"2983",6
"2984",6
"2985",4
"2986",3
"2987",0
"2988",6
"2989",1
"2990",6
"2991",0
"2992",3
"2993",6
"2994",6
"2995",5
"2996",0
"2997",2
"2998",6
"2999",4
"3000",6
"3001",1
"3002",2
"3003",1
"3004",6
"3005",1
"3006",6
"3007",1
"3008",1
"3009",3
"3010",2
"3011",6
"3012",5
"3013",6
"3014",5
"3015",0
"3016",0
"3017",1
"3018",1
"3019",6
"3020",1
"3021",2
"3022",6
"3023",6
"3024",0
"3025",3
"3026",6
"3027",6
"3028",6
"3029",6
"3030",6
"3031",0
"3032",4
"3033",2
"3034",6
"3035",6
"3036",1
"3037",6
"3038",6
"3039",6
"3040",0
"3041",6
"3042",2
"3043",0
"3044",0
"3045",5
"3046",6
"3047",4
"3048",6
"3049",0
"3050",6
"3051",1
"3052",4
"3053",6
"3054",4
"3055",4
"3056",1
"3057",6
"3058",6
"3059",6
"3060",0
"3061",1
"3062",6
"3063",0
"3064",6
"3065",1
"3066",0
"3067",1
"3068",1
"3069",5
"3070",4
"3071",3
"3072",1
"3073",4
"3074",6
"3075",1
"3076",6
"3077",6
"3078",6
"3079",2
"3080",2
"3081",4
"3082",0
"3083",6
"3084",2
"3085",2
"3086",6
"3087",6
"3088",6
"3089",1
"3090",0
"3091",6
"3092",6
"3093",6
"3094",0
"3095",6
"3096",1
"3097",1
"3098",1
"3099",3
"3100",5
"3101",4
"3102",0
"3103",0
"3104",0
"3105",6
"3106",6
"3107",2
"3108",6
"3109",6
"3110",4
"3111",6
"3112",6
"3113",0
"3114",6
"3115",0
"3116",2
"3117",6
"3118",0
"3119",4
"3120",6
"3121",6
"3122",6
"3123",2
"3124",2
"3125",2
"3126",2
"3127",1
"3128",6
"3129",4
"3130",2
"3131",4
"3132",6
"3133",3
"3134",0
"3135",0
"3136",1
"3137",4
"3138",6
"3139",1
"3140",0
"3141",5
"3142",1
"3143",6
"3144",6
"3145",6
"3146",0
"3147",6
"3148",1
"3149",6
"3150",6
"3151",0
"3152",6
"3153",5
"3154",5
"3155",5
"3156",2
"3157",6
"3158",6
"3159",4
"3160",6
"3161",6
"3162",0
"3163",0
"3164",2
"3165",5
"3166",6
"3167",0
"3168",1
"3169",6
"3170",6
"3171",2
"3172",6
"3173",2
"3174",1
"3175",2
"3176",3
"3177",6
"3178",6
"3179",6
"3180",6
"3181",0
"3182",0
"3183",6
"3184",6
"3185",1
"3186",1
"3187",0
"3188",1
"3189",6
"3190",6
"3191",0
"3192",0
"3193",6
"3194",6
"3195",0
"3196",6
"3197",4
"3198",6
"3199",4
"3200",5
"3201",0
"3202",2
"3203",0
"3204",1
"3205",1
"3206",5
"3207",6
"3208",1
"3209",1
"3210",0
"3211",1
"3212",4
"3213",6
"3214",6
"3215",6
"3216",0
"3217",2
"3218",1
"3219",1
"3220",6
"3221",1
"3222",4
"3223",6
"3224",4
"3225",3
"3226",6
"3227",6
"3228",0
"3229",3
"3230",6
"3231",1
"3232",0
"3233",1
"3234",0
"3235",1
"3236",0
"3237",2
"3238",0
"3239",6
"3240",1
"3241",4
"3242",6
"3243",4
"3244",1
"3245",6
"3246",0
"3247",1
"3248",5
"3249",0
"3250",0
"3251",6
"3252",2
"3253",1
"3254",4
"3255",1
"3256",1
"3257",6
"3258",3
"3259",6
"3260",6
"3261",6
"3262",4
"3263",6
"3264",1
"3265",3
"3266",6
"3267",1
"3268",5
"3269",6
"3270",1
"3271",4
"3272",1
"3273",0
"3274",6
"3275",6
"3276",6
"3277",1
"3278",3
"3279",3
"3280",4
"3281",6
"3282",1
"3283",6
"3284",6
"3285",6
"3286",6
"3287",6
"3288",6
"3289",6
"3290",4
"3291",4
"3292",2
"3293",1
"3294",0
"3295",6
"3296",6
"3297",1
"3298",6
"3299",1
"3300",6
"3301",1
"3302",3
"3303",1
"3304",2
"3305",0
"3306",2
"3307",6
"3308",6
"3309",0
"3310",2
"3311",6
"3312",3
"3313",1
"3314",4
"3315",5
"3316",6
"3317",6
"3318",6
"3319",1
"3320",5
"3321",0
"3322",1
"3323",2
"3324",4
"3325",1
"3326",4
"3327",6
"3328",3
"3329",4
"3330",2
"3331",0
"3332",6
"3333",1
"3334",6
"3335",6
"3336",0
"3337",5
"3338",6
"3339",6
"3340",0
"3341",6
"3342",6
"3343",2
"3344",4
"3345",6
"3346",2
"3347",0
"3348",0
"3349",6
"3350",6
"3351",1
"3352",2
"3353",3
"3354",1
"3355",1
"3356",6
"3357",5
"3358",6
"3359",6
"3360",3
"3361",5
"3362",1
"3363",5
"3364",2
"3365",2
"3366",6
"3367",1
"3368",6
"3369",6
"3370",6
"3371",0
"3372",5
"3373",5
"3374",0
"3375",6
"3376",6
"3377",2
"3378",3
"3379",6
"3380",6
"3381",6
"3382",0
"3383",0
"3384",1
"3385",6
"3386",6
"3387",1
"3388",0
"3389",4
"3390",6
"3391",6
"3392",6
"3393",1
"3394",1
"3395",2
"3396",1
"3397",6
"3398",6
"3399",6
"3400",3
"3401",0
"3402",2
"3403",6
"3404",2
"3405",0
"3406",6
"3407",6
"3408",6
"3409",2
"3410",4
"3411",0
"3412",0
"3413",6
"3414",6
"3415",2
"3416",3
"3417",0
"3418",6
"3419",6
"3420",1
"3421",6
"3422",6
"3423",6
"3424",0
"3425",6
"3426",6
"3427",0
"3428",6
"3429",0
"3430",6
"3431",2
"3432",2
"3433",6
"3434",2
"3435",6
"3436",6
"3437",6
"3438",1
"3439",1
"3440",4
"3441",0
"3442",1
"3443",3
"3444",6
"3445",6
"3446",6
"3447",2
"3448",6
"3449",0
"3450",6
"3451",6
"3452",4
"3453",0
"3454",6
"3455",6
"3456",0
"3457",6
"3458",6
"3459",1
"3460",1
"3461",6
"3462",6
"3463",4
"3464",6
"3465",2
"3466",6
"3467",2
"3468",6
"3469",6
"3470",2
"3471",6
"3472",1
"3473",6
"3474",2
"3475",1
"3476",6
"3477",6
"3478",6
"3479",6
"3480",1
"3481",1
"3482",1
"3483",2
"3484",6
"3485",0
"3486",2
"3487",4
"3488",2
"3489",6
"3490",0
"3491",3
"3492",3
"3493",0
"3494",0
"3495",6
"3496",5
"3497",0
"3498",1
"3499",0
"3500",1
"3501",3
"3502",2
"3503",0
"3504",6
"3505",6
"3506",0
"3507",6
"3508",2
"3509",1
"3510",6
"3511",6
"3512",2
"3513",2
"3514",3
"3515",4
"3516",0
"3517",6
"3518",5
"3519",4
"3520",6
"3521",6
"3522",1
"3523",3
"3524",1
"3525",6
"3526",6
"3527",0
"3528",6
"3529",4
"3530",0
"3531",0
"3532",4
"3533",6
"3534",1
"3535",3
"3536",6
"3537",1
"3538",6
"3539",6
"3540",0
"3541",6
"3542",6
"3543",6
"3544",6
"3545",0
"3546",4
"3547",0
"3548",3
"3549",6
"3550",2
"3551",0
"3552",0
"3553",6
"3554",0
"3555",1
"3556",3
"3557",1
"3558",1
"3559",0
"3560",0
"3561",1
"3562",6
"3563",6
"3564",4
"3565",6
"3566",0
"3567",4
"3568",0
"3569",0
"3570",3
"3571",5
"3572",5
"3573",6
"3574",1
"3575",6
"3576",4
"3577",6
"3578",1
"3579",1
"3580",6
"3581",1
"3582",5
"3583",3
"3584",1
"3585",4
"3586",6
"3587",0
"3588",3
"3589",3
"3590",6
"3591",2
"3592",4
"3593",0
"3594",6
"3595",6
"3596",6
"3597",6
"3598",6
"3599",6
"3600",6
"3601",4
"3602",1
"3603",0
"3604",0
"3605",6
"3606",4
"3607",6
"3608",6
"3609",6
"3610",0
"3611",6
"3612",6
"3613",1
"3614",1
"3615",0
"3616",1
"3617",4
"3618",4
"3619",4
"3620",6
"3621",1
"3622",6
"3623",6
"3624",0
"3625",2
"3626",6
"3627",6
"3628",4
"3629",0
"3630",2
"3631",2
"3632",6
"3633",1
"3634",6
"3635",3
"3636",4
"3637",1
"3638",4
"3639",0
