"","mclust cluster"
"2497",2
"2498",2
"2499",1
"2500",2
"2501",2
"2502",6
"2503",0
"2504",2
"2505",5
"2506",3
"2507",2
"2508",3
"2509",6
"2510",5
"2511",0
"2512",0
"2513",1
"2514",0
"2515",5
"2516",4
"2517",0
"2518",6
"2519",4
"2520",2
"2521",2
"2522",2
"2523",4
"2524",5
"2525",2
"2526",4
"2527",0
"2528",5
"2529",4
"2530",0
"2531",2
"2532",5
"2533",4
"2534",5
"2535",6
"2536",2
"2537",1
"2538",4
"2539",2
"2540",2
"2541",0
"2542",0
"2543",2
"2544",2
"2545",4
"2546",0
"2547",2
"2548",0
"2549",0
"2550",0
"2551",3
"2552",2
"2553",3
"2554",1
"2555",0
"2556",3
"2557",4
"2558",2
"2559",5
"2560",2
"2561",2
"2562",5
"2563",5
"2564",3
"2565",0
"2566",0
"2567",3
"2568",0
"2569",2
"2570",2
"2571",4
"2572",3
"2573",0
"2574",2
"2575",0
"2576",1
"2577",0
"2578",5
"2579",6
"2580",1
"2581",2
"2582",0
"2583",5
"2584",2
"2585",6
"2586",2
"2587",2
"2588",2
"2589",2
"2590",2
"2591",2
"2592",4
"2593",1
"2594",1
"2595",6
"2596",1
"2597",5
"2598",5
"2599",0
"2600",3
"2601",2
"2602",0
"2603",5
"2604",2
"2605",0
"2606",0
"2607",6
"2608",5
"2609",2
"2610",0
"2611",1
"2612",3
"2613",1
"2614",5
"2615",4
"2616",2
"2617",5
"2618",2
"2619",4
"2620",2
"2621",4
"2622",0
"2623",1
"2624",4
"2625",6
"2626",2
"2627",3
"2628",0
"2629",2
"2630",5
"2631",5
"2632",5
"2633",5
"2634",6
"2635",3
"2636",4
"2637",0
"2638",0
"2639",5
"2640",2
"2641",0
"2642",2
"2643",0
"2644",0
"2645",0
"2646",4
"2647",5
"2648",6
"2649",0
"2650",0
"2651",2
"2652",3
"2653",1
"2654",0
"2655",6
"2656",0
"2657",2
"2658",4
"2659",0
"2660",0
"2661",4
"2662",0
"2663",2
"2664",0
"2665",6
"2666",4
"2667",6
"2668",0
"2669",2
"2670",6
"2671",4
"2672",2
"2673",0
"2674",0
"2675",2
"2676",4
"2677",2
"2678",5
"2679",0
"2680",6
"2681",2
"2682",2
"2683",2
"2684",2
"2685",2
"2686",5
"2687",3
"2688",1
"2689",4
"2690",2
"2691",1
"2692",0
"2693",0
"2694",2
"2695",3
"2696",6
"2697",0
"2698",0
"2699",0
"2700",0
"2701",2
"2702",0
"2703",6
"2704",0
"2705",2
"2706",4
"2707",5
"2708",5
"2709",2
"2710",5
"2711",1
"2712",2
"2713",2
"2714",2
"2715",6
"2716",5
"2717",2
"2718",2
"2719",5
"2720",3
"2721",5
"2722",2
"2723",2
"2724",6
"2725",2
"2726",0
"2727",6
"2728",5
"2729",2
"2730",5
"2731",4
"2732",3
"2733",5
"2734",2
"2735",1
"2736",0
"2737",0
"2738",2
"2739",2
"2740",0
"2741",6
"2742",5
"2743",5
"2744",2
"2745",2
"2746",0
"2747",5
"2748",5
"2749",1
"2750",2
"2751",0
"2752",2
"2753",6
"2754",4
"2755",2
"2756",2
"2757",6
"2758",3
"2759",4
"2760",1
"2761",0
"2762",0
"2763",0
"2764",0
"2765",3
"2766",1
"2767",0
"2768",2
"2769",5
"2770",0
"2771",0
"2772",5
"2773",0
"2774",3
"2775",0
"2776",2
"2777",5
"2778",5
"2779",2
"2780",5
"2781",3
"2782",3
"2783",4
"2784",0
"2785",3
"2786",0
"2787",4
"2788",5
"2789",0
"2790",2
"2791",4
"2792",5
"2793",2
"2794",2
"2795",5
"2796",0
"2797",4
"2798",5
"2799",5
"2800",0
"2801",1
"2802",6
"2803",5
"2804",5
"2805",5
"2806",2
"2807",0
"2808",2
"2809",0
"2810",2
"2811",3
"2812",6
"2813",0
"2814",4
"2815",6
"2816",2
"2817",0
"2818",1
"2819",2
"2820",0
"2821",2
"2822",2
"2823",3
"2824",0
"2825",2
"2826",2
"2827",5
"2828",0
"2829",0
"2830",2
"2831",4
"2832",0
"2833",1
"2834",6
"2835",0
"2836",0
"2837",3
"2838",5
"2839",5
"2840",3
"2841",0
"2842",2
"2843",0
"2844",2
"2845",5
"2846",5
"2847",2
"2848",2
"2849",3
"2850",2
"2851",2
"2852",1
"2853",0
"2854",0
"2855",4
"2856",0
"2857",5
"2858",4
"2859",5
"2860",3
"2861",3
"2862",4
"2863",2
"2864",4
"2865",4
"2866",2
"2867",4
"2868",3
"2869",2
"2870",2
"2871",2
"2872",2
"2873",2
"2874",2
"2875",4
"2876",2
"2877",4
"2878",3
"2879",2
"2880",5
"2881",2
"2882",0
"2883",5
"2884",5
"2885",5
"2886",2
"2887",6
"2888",2
"2889",2
"2890",2
"2891",2
"2892",2
"2893",4
"2894",0
"2895",2
"2896",5
"2897",0
"2898",4
"2899",2
"2900",2
"2901",3
"2902",0
"2903",4
"2904",0
"2905",5
"2906",5
"2907",2
"2908",2
"2909",6
"2910",2
"2911",4
"2912",0
"2913",4
"2914",0
"2915",1
"2916",3
"2917",3
"2918",0
"2919",2
"2920",5
"2921",5
"2922",2
"2923",0
"2924",4
"2925",5
"2926",2
"2927",5
"2928",3
"2929",0
"2930",0
"2931",2
"2932",5
"2933",3
"2934",2
"2935",0
"2936",2
"2937",0
"2938",1
"2939",0
"2940",0
"2941",0
"2942",5
"2943",2
"2944",5
"2945",0
"2946",1
"2947",0
"2948",5
"2949",0
"2950",0
"2951",6
"2952",6
"2953",4
"2954",2
"2955",0
"2956",4
"2957",2
"2958",4
"2959",5
"2960",5
"2961",0
"2962",4
"2963",2
"2964",4
"2965",0
"2966",5
"2967",0
"2968",5
"2969",1
"2970",4
"2971",2
"2972",4
"2973",4
"2974",2
"2975",2
"2976",1
"2977",0
"2978",5
"2979",6
"2980",2
"2981",2
"2982",0
"2983",0
"2984",0
"2985",5
"2986",5
"2987",2
"2988",2
"2989",0
"2990",4
"2991",2
"2992",5
"2993",0
"2994",2
"2995",6
"2996",2
"2997",4
"2998",4
"2999",5
"3000",0
"3001",0
"3002",4
"3003",3
"3004",3
"3005",0
"3006",2
"3007",0
"3008",0
"3009",5
"3010",4
"3011",2
"3012",6
"3013",1
"3014",6
"3015",6
"3016",6
"3017",0
"3018",3
"3019",0
"3020",1
"3021",4
"3022",0
"3023",1
"3024",6
"3025",5
"3026",3
"3027",2
"3028",2
"3029",0
"3030",2
"3031",6
"3032",4
"3033",4
"3034",0
"3035",0
"3036",3
"3037",0
"3038",0
"3039",0
"3040",2
"3041",1
"3042",0
"3043",6
"3044",2
"3045",6
"3046",2
"3047",5
"3048",2
"3049",2
"3050",1
"3051",0
"3052",5
"3053",1
"3054",3
"3055",3
"3056",3
"3057",2
"3058",4
"3059",2
"3060",2
"3061",0
"3062",2
"3063",2
"3064",2
"3065",0
"3066",2
"3067",0
"3068",0
"3069",6
"3070",5
"3071",5
"3072",0
"3073",5
"3074",2
"3075",0
"3076",0
"3077",4
"3078",2
"3079",4
"3080",4
"3081",3
"3082",2
"3083",0
"3084",4
"3085",4
"3086",0
"3087",2
"3088",3
"3089",3
"3090",6
"3091",0
"3092",2
"3093",1
"3094",2
"3095",0
"3096",1
"3097",0
"3098",0
"3099",5
"3100",6
"3101",5
"3102",2
"3103",2
"3104",2
"3105",0
"3106",0
"3107",4
"3108",0
"3109",2
"3110",5
"3111",2
"3112",2
"3113",6
"3114",0
"3115",6
"3116",4
"3117",3
"3118",2
"3119",5
"3120",2
"3121",2
"3122",1
"3123",4
"3124",4
"3125",4
"3126",4
"3127",0
"3128",2
"3129",5
"3130",4
"3131",5
"3132",2
"3133",5
"3134",2
"3135",6
"3136",0
"3137",5
"3138",0
"3139",0
"3140",2
"3141",2
"3142",0
"3143",2
"3144",2
"3145",0
"3146",2
"3147",2
"3148",0
"3149",1
"3150",0
"3151",2
"3152",1
"3153",6
"3154",6
"3155",6
"3156",4
"3157",0
"3158",2
"3159",5
"3160",2
"3161",2
"3162",1
"3163",2
"3164",4
"3165",6
"3166",0
"3167",2
"3168",1
"3169",2
"3170",2
"3171",4
"3172",2
"3173",4
"3174",3
"3175",4
"3176",5
"3177",2
"3178",2
"3179",4
"3180",2
"3181",2
"3182",2
"3183",2
"3184",2
"3185",3
"3186",3
"3187",2
"3188",3
"3189",0
"3190",1
"3191",2
"3192",6
"3193",2
"3194",2
"3195",2
"3196",1
"3197",5
"3198",2
"3199",5
"3200",6
"3201",2
"3202",4
"3203",2
"3204",0
"3205",3
"3206",6
"3207",2
"3208",0
"3209",0
"3210",2
"3211",3
"3212",5
"3213",0
"3214",0
"3215",2
"3216",2
"3217",4
"3218",0
"3219",3
"3220",2
"3221",3
"3222",5
"3223",4
"3224",0
"3225",5
"3226",0
"3227",4
"3228",6
"3229",5
"3230",4
"3231",3
"3232",2
"3233",3
"3234",2
"3235",0
"3236",2
"3237",4
"3238",2
"3239",4
"3240",3
"3241",0
"3242",0
"3243",5
"3244",0
"3245",2
"3246",2
"3247",3
"3248",6
"3249",2
"3250",2
"3251",2
"3252",4
"3253",0
"3254",0
"3255",3
"3256",3
"3257",0
"3258",5
"3259",1
"3260",1
"3261",0
"3262",5
"3263",0
"3264",3
"3265",5
"3266",1
"3267",0
"3268",6
"3269",0
"3270",1
"3271",5
"3272",3
"3273",2
"3274",2
"3275",0
"3276",1
"3277",3
"3278",5
"3279",5
"3280",5
"3281",2
"3282",3
"3283",0
"3284",0
"3285",0
"3286",2
"3287",2
"3288",2
"3289",2
"3290",5
"3291",5
"3292",4
"3293",3
"3294",2
"3295",6
"3296",2
"3297",0
"3298",0
"3299",1
"3300",0
"3301",0
"3302",5
"3303",0
"3304",4
"3305",2
"3306",4
"3307",2
"3308",0
"3309",2
"3310",4
"3311",1
"3312",5
"3313",3
"3314",0
"3315",6
"3316",0
"3317",0
"3318",2
"3319",3
"3320",6
"3321",6
"3322",3
"3323",4
"3324",5
"3325",0
"3326",3
"3327",0
"3328",5
"3329",5
"3330",4
"3331",2
"3332",0
"3333",3
"3334",0
"3335",2
"3336",2
"3337",6
"3338",6
"3339",2
"3340",2
"3341",0
"3342",2
"3343",4
"3344",0
"3345",2
"3346",0
"3347",2
"3348",2
"3349",2
"3350",0
"3351",3
"3352",4
"3353",5
"3354",3
"3355",3
"3356",2
"3357",6
"3358",4
"3359",3
"3360",5
"3361",6
"3362",3
"3363",6
"3364",4
"3365",4
"3366",0
"3367",3
"3368",0
"3369",2
"3370",2
"3371",6
"3372",6
"3373",6
"3374",2
"3375",4
"3376",0
"3377",4
"3378",5
"3379",2
"3380",0
"3381",0
"3382",6
"3383",2
"3384",0
"3385",2
"3386",1
"3387",0
"3388",6
"3389",0
"3390",4
"3391",0
"3392",3
"3393",0
"3394",0
"3395",4
"3396",0
"3397",0
"3398",2
"3399",0
"3400",5
"3401",6
"3402",4
"3403",2
"3404",4
"3405",2
"3406",2
"3407",1
"3408",2
"3409",4
"3410",0
"3411",2
"3412",2
"3413",2
"3414",0
"3415",4
"3416",5
"3417",2
"3418",0
"3419",2
"3420",3
"3421",0
"3422",0
"3423",0
"3424",6
"3425",2
"3426",2
"3427",2
"3428",0
"3429",2
"3430",2
"3431",4
"3432",4
"3433",2
"3434",4
"3435",4
"3436",0
"3437",4
"3438",3
"3439",0
"3440",0
"3441",2
"3442",0
"3443",5
"3444",2
"3445",0
"3446",1
"3447",4
"3448",2
"3449",2
"3450",2
"3451",2
"3452",5
"3453",2
"3454",0
"3455",0
"3456",6
"3457",2
"3458",0
"3459",0
"3460",0
"3461",2
"3462",0
"3463",5
"3464",4
"3465",4
"3466",0
"3467",4
"3468",0
"3469",0
"3470",4
"3471",2
"3472",0
"3473",2
"3474",4
"3475",0
"3476",0
"3477",2
"3478",1
"3479",2
"3480",0
"3481",0
"3482",3
"3483",4
"3484",0
"3485",2
"3486",4
"3487",0
"3488",4
"3489",0
"3490",2
"3491",5
"3492",5
"3493",6
"3494",6
"3495",2
"3496",6
"3497",2
"3498",0
"3499",2
"3500",0
"3501",5
"3502",4
"3503",6
"3504",0
"3505",0
"3506",2
"3507",1
"3508",4
"3509",3
"3510",0
"3511",0
"3512",4
"3513",4
"3514",5
"3515",0
"3516",6
"3517",2
"3518",6
"3519",5
"3520",2
"3521",2
"3522",0
"3523",5
"3524",0
"3525",2
"3526",0
"3527",2
"3528",1
"3529",5
"3530",2
"3531",2
"3532",5
"3533",0
"3534",3
"3535",5
"3536",1
"3537",3
"3538",0
"3539",1
"3540",2
"3541",2
"3542",0
"3543",2
"3544",2
"3545",6
"3546",5
"3547",2
"3548",5
"3549",0
"3550",4
"3551",2
"3552",6
"3553",2
"3554",2
"3555",0
"3556",5
"3557",0
"3558",0
"3559",2
"3560",6
"3561",0
"3562",0
"3563",0
"3564",5
"3565",2
"3566",2
"3567",5
"3568",2
"3569",2
"3570",5
"3571",6
"3572",2
"3573",2
"3574",0
"3575",1
"3576",5
"3577",0
"3578",0
"3579",3
"3580",0
"3581",0
"3582",6
"3583",5
"3584",0
"3585",5
"3586",1
"3587",2
"3588",5
"3589",5
"3590",2
"3591",0
"3592",5
"3593",2
"3594",4
"3595",0
"3596",1
"3597",0
"3598",0
"3599",2
"3600",2
"3601",5
"3602",0
"3603",2
"3604",2
"3605",2
"3606",3
"3607",2
"3608",0
"3609",2
"3610",2
"3611",0
"3612",4
"3613",0
"3614",0
"3615",6
"3616",3
"3617",5
"3618",5
"3619",0
"3620",0
"3621",0
"3622",2
"3623",0
"3624",2
"3625",4
"3626",0
"3627",0
"3628",5
"3629",2
"3630",4
"3631",4
"3632",0
"3633",3
"3634",0
"3635",5
"3636",5
"3637",0
"3638",5
"3639",6
